text,num1_poltics,num2_poltics,num3_poltics
政治家族    黑金派系  不是都我們選出來的嗎 ?   希望我們選民都能平心靜思   不要在被政客蠱惑  投下錯誤的一票   .............   :hand-purple-blue-peace:,0,0,0
民眾黨真悲哀,-1,0,0
"媒體都要賺錢 拿錢辦事說好話 
為何最近常常美麗島明調會出現 
假設你是美麗島的執行者 我支付你三倍價格讓你做特定明調 你賺不賺? 你心想我不做其他同行也會賺走
於是網路上看到很多明調 (市話調查) 
至於媒體打白 如同我說的 拿錢辦事
你我都出生在藍綠的環境下 更何況是早期的媒體 都會有政治色彩
相對地自媒體反而比較有信譽
所以 相信你所相信的 一個市長可以讓臺北還債570億 表示有他強的地方
一個市長能夠把藍綠執政的時候一堆還沒搞好的BOT 在他任內重新規劃動工等
甚至願意把功勞讓給下一任 這種胸襟不是平凡人也",0,-,-
韓總出來解圍吧！親身知道被設計的痛苦（如：郭臺銘）：你有相對的責任〔退黨吧〕柯信賴你的背書，結果是：笑死人了。,-,0,-
多唱多掃街，大氣生活改善有靠3.有友康靠3,0,0,0
公司成立不到一個禮拜可以標到新竹市政府的3000多萬的標案。沒官商勾結。你信嗎。,0,0,0
心虛囉,0,0,0
哈哈 發現這邊裝睡的人還滿多的，明明吳就說不用了，還一直留言酸，不管你（妳）支持誰，但作人的良心還是要有的，別硬把白布染成黑色，臺灣媒體自重，不是所有的人民都是87😂😂😂,0,0,0
賴清德怕你😂😂 只有國民黨這種咖小敢講這種鬼話,0,-,-
謝長廷，謝志偉是同胞弟兄弟還是父子。答案“一丘之河”。,0,0,0
不要跟柯p合啦！他只會出一張嘴，臺北市民大部份都不選他,-1,0,0
臺北八年沒進步 臺灣八年還退步了,0,-1,0
綠不是你民進黨,0,-,0
管他的 反正我投於美人 這孫智麗是誰根本沒聽過,0,0,0
"謝謝侯森
再度幫忙助選😂😂😂",0,0,0
"請韓國瑜去幫民眾黨的小雞站臺，
並呼籲
政黨票唯一支持民眾黨

這樣才有可能多出很多很多的立院小雞",1,0,-
仁人柯文哲先生❤我們有福氣使您當選總統嗎？❤❤❤慈愛的力量使您超越人性❤我會投柯先生,1,0,0
期待罷免猴子,0,0,-1
無知還能當老師我也傻眼了，難怪臺灣教育會失敗！,0,0,0
賴何來道德？,0,-1,0
真心建議國民黨換人跟柯合，然後再比全民調，因為侯在這段期間內的表現，已經嚴重的傷害了他的人設，就算侯柯配贏了，總統大選也贏了，他也是個被人瞧不起的總統。,0,0,-
大陸秒變仙境太美了。,0,0,0
民調就像瑪莉歐賽車，領先時永遠不知道會如何被惡整。😅,0,0,0
那你國民黨自己選，國民黨自己就是不行，家大業大搞到現在民調低，還要找人家合作很丟臉！有求人家頭要低點。,0,0,-1
為老不尊~金小刀!屁一個!!,0,0,0
綠尻貓~你的噴水馬桶怎沒有掛在脖子上呢?,0,0,0
爭取全臺違建合法免繳稅!爭取殺人犯免死刑好嗎~~~一堆屁話拉無辜人下水!你還算人嘛!你還有人性嗎?,0,-1,0
不敢，可是地球上唯一一個使用核戰!,0,0,0
那我月入8萬，是不是排富，這樣有能力付的也不能貸,0,0,0
不是阿，你跑去小北觀光夜市，那邊年輕人少，然後又是前蔡英文競選臺南總部前面..........那邊基本上都是附近的人才會去........,-,0,0
讚啦～郭臺銘總統，當選，當選。,0,0,0
那意思就是臺灣到現在還是君主制度嗎？所以民進黨執政以來都採君主制度⋯他們說了算⋯怪不得媒體報導被壟斷⋯黨員歪哥⋯喝花酒⋯都沒關係⋯要等媒體爆料⋯官員搞婚外情搞大別人肚子都還照升官⋯因為古代君主都多妻⋯怪不得要通姦除罪化⋯在為自己黨員解套⋯應該還很多未爆蛋⋯真好有臉啊,0,-,0
"侯友宜有本事你自己選到底啊！
沒料的傢伙還要自以為是有夠爛！",0,0,-1
棄猴康保柯贏,0,0,-1
"柯本來就沒有賣臺 , 是政治抹黑。 
柯給我的感覺就是務實 , 臺北到基隆的錢沾計劃沒有到基隆也沒有處理土地問題先拿錢再計劃。 人民納稅錢突然消失不見4年 , 開始蓋了嗎？ 還是說像高雄一樣輕軌惹民怨 ？",1,0,0
馬英九總統👍👍👍太好了,0,0,1
媒體說:[我只是收錢奉命行事而已。],0,0,0
嗯，什麼國啊？世界有地方認同臺灣國？快說說是哪個國家~,0,0,0
結果藍白一直亂，亂到忘記登記參選😂😂😂,0,0,0
"我以為是40年房貸(現在 除了 高薪資的職業 還能背30年房貸 )
但柯如果真的選上 我也不知道 他""能不能""動到 房地產這塊上(牽扯太多 他的立委席次也不夠)
國民兩黨都不敢動(明明就是提高持有成本就能解決 高房價 高房租  但就是為了利益 不敢立法修法)
但我相信 柯 也會有其他解套措施 
更別說其他政策方面",-,-,-
"草泥馬=駱馬=落馬😂
國民擋草泥馬，選舉落馬！
有羣87草泥馬，一起落馬！",0,0,0
"猴：我不一定當正的！
蚵：我的佩琪是正的！你想怎樣！
𤠣：⋯⋯",-1,0,-1
苛P，吃海豚不去毒！你敢我一定投你！,0,0,0
"坦白告訴你，你去美國也是一樣很多不公平！美國媒體也一樣！去中國更糟！你要什麼公平，都是完美主義而已！政黨越對立，媒體也越對立！媒體是生意人會看市場（觀衆）去做文章！只是百姓要理性思考不是上當，百姓也可去告！媒體是第四權！但百姓是第五權，而百姓多數不用！
你說什麼犯罪天堂？詐騙王國？你以為臺灣真的是，那大概世界一半國家都是！",-1,0,0
好了啦 知道了～唯一支持柯文哲,1,0,0
總比虛偽 到故作君子好吧,0,0,0
都別吵！給民進黨上上下下給笑死   都絕對不會上啦！  回家睡覺好了！,0,-1,0
支持國昌 館長 為民發聲！！支持司法改革！！,1,0,0
投機 壞事比不上前兩大黨 你要不要去算算看 在來講？,0,0,0
準備都認輸啦,0,0,0
漢子禿子一起奮鬥拚勝選,0,0,0
這種民調太好笑,0,0,0
人在天堂，錢在銀行，有道理,0,0,0
柯文哲你也很敢講咧誰會信你啊你又不是為了你的民眾黨補助金,-,0,0
陳輝文你講話才是叫人聽不下去,0,0,0
趙講的太棒了 所以我要投柯,1,0,-
目前嫌犯已經抓到，還有背後的指使人，百年大黨脫離不了關係。,0,0,-
你不去還是很多阿公阿嬤喜歡,0,0,0
他是武狀元的蘇燦，別誤會😅😅😅,0,0,0
賴皮寮呢 不敢說話,0,-1,0
所以當年批評韓國瑜就合理 現在自己面對就說 為了服務更多人 真丟臉耶,0,0,-
一個被罷免的  多個敗選的   這不就是不分區收容所嗎   這不是政治分贓嗎,0,0,0
民進黨 國民黨 都下去吧,0,-1,-1
像我從來不會把虛偽的人當朋友,0,0,0
寶楨不卑不亢⋯⋯讚,0,0,0
狗猖果然是民進黨的自己人，沒有舞臺就出來叫兩聲，反串一下，就能裝做自己沒有幫民進黨助紂為虐了，有上過黨部的反串課程的政客果然很會演。,0,-1,0
老趙這招 見人說人話，見鬼說鬼話的話術，依舊還在……繼續騙吧？,0,0,-1
苦苓所舉例的國民黨討厭民進黨=國民黨討厭香菜，其實香菜是對人體很有好處。,0,-,-1
"我昨晚看副總統的政見發表會全程看完,我們支持的蕭副候選人的發表願景是第一名。不會像趙副只有罵人。等一0分。",0,0,1
好的 投柯喔,1,0,0
流量至上好嗎，罵科P有流量，電視臺要賺錢，當然要罵有流量的人啊,0,0,0
臺灣2023新增觀光景點：賴皮寮,0,-1,0
這一場政治文化革命運動，唯一的選擇柯文哲,1,0,0
支持老師拚了,0,0,0
有錢是她家族的事情，重要的是她人生經歷裡面做了什麼，黴體再這樣搞 真的很低級,0,0,0
唉....又在騙人了....一直編不會有收視啦,0,0,0
側翼+媒體歪嘴八舌的應只剩長者部份看了啦！😅 自媒體報導創新立業，讓真相讓百姓看見事實。大家加油🎉惡魔黨必須倒。,0,0,0
好 我投柯,1,0,0
幹話ㄧ堆，重點是要人民有沒有好的素質，如果沒有的話，講在多，規劃的在好也沒用，,0,0,0
結論：藍綠都一樣鴨霸😂😂，紅藍綠3黨一丘之貉,0,-1,-1
就算不倒，也應該要讓這二大黨，先退下休息休息，讓另外的黨或人上臺，或許有機會改變臺灣讓百姓有機會過的更好！,0,0,0
那菜菜子的論文要不要拿出來證明一下？一大堆封存30年的鳥事要不要拿出來證明一下,0,-,0
哈哈，不愧是同文同種？都要來加速一下,0,0,0
如果說一套做一套的話，推薦往政治發展，健康風險評估納入紙菸也都這樣,0,0,0
民眾期望政府能夠透明地處理加熱菸的問題，避免因內部矛盾而影響法案執行。都上街幾次了，你們這些人還不知道要處理嘛賴清德？？？,0,-,0
那就是你沒遇到,0,0,0
大學畢業能力比高中畢業差的也是大有人在...不是唸研究所沒用，而是當初廣設大學，導致現在一堆放在50年前連高中都考不上的，都是大學生、研究生...,0,0,0
"相由心生!
看他面相及談吐、便知肚內全是草包~父母悲哀、",0,0,0
打$他,0,0,0
冬天就不要燒煤。,0,0,0
你真的好可憐🥺,0,0,0
輸了，民進黨埋的是廢爐渣，這麼遙遠大片農田只有一點鋼筋。,0,-1,0
"我從第一次投票就是投綠的 那個時候18歲而已 高雄 辦謝長廷的助選 
叫逆轉勝 我還很熱血的跑去 可是我這次 也是看了很多柯文哲的影片他的演講真的感動了我🥹",-,0,0
"臺灣最不需要的就是嘴砲的政治奇才

現在是要看施政成績啊~~~
難道不是侯友宜嗎？
所以說的嘴角全是泡沫~~說得一口好政治~~~但真的行動執行率~~就像柯文哲是市長施政最後一名~~~

今天台灣大多數政治人物，就是說的永遠比作的還多很多~~~就像現在正在競選的~~柯啊！


所以請請請大家仔細思量~~誰謙沖，誰少酸言酸語~~誰不自大、自傲~~~

難道不是侯友宜~~永遠務實，一步一腳印嗎？？？？
難道第一名施政市長連續4年不是侯友宜嗎？


誰最有國家意識~~誰最支持中華民國這上百年招牌~~誰曾用生命捍衛人民身家安全~~~誰最有公務人員使命感~~
不就是侯友宜嗎？",-,0,-
賴清德說他還債兩百億，我怎麼只查到他賣地還債?,0,-,0
如果用這種來問答的方式 就set 好了啊 他會回答什麼大家都知道,0,0,0
侯康凍蒜臺灣滿滿好康,0,0,1
宋楚瑜當初的親民黨跟國民黨連戰合一樣選輸民進黨，阿伯不合是正確的,-,-,-
"全力搶救王義川大兵
3票投給民進黨🎉",0,1,0
找姚奉先 請鬼抓藥單,0,0,0
捧侯LP 不意外啊😅,0,0,-
龍介仙--就是要霸氣的回應--人民的心聲,0,0,0
"6:27 看得出柯P和其他政客候選人不同,會動腦做決策,針對問題來解決...而不是講一些冠冕堂皇的話來模糊問題...",-,0,0
"國民黨和民進黨兩黨一樣爛,只想自己和黨的私利,不是想基層百姓的利益",0,-,-
眷村國民黨基本盤...且老人家通常只看電視...很少會用網路的...,0,0,-
仍然是消費者的自由。這與意識形態無關。,0,0,0
那現任蔡英文總統呢？我們偉大的國家元首呢？臺灣第一臺商被修理怎麼都沒有看到總統人呢？,0,0,0
年紀大了,0,0,0
執政兩次民進黨已經是2%的好野人了,0,-,0
這種人想選副總統，答非所問，講英文是很沒禮貌，這邊是臺灣要用共同語言，真的是沒水準丟人現眼,0,0,0
形容得很貼切呢!,0,0,0
不要跟他們顛! 有票全投民進黨,0,1,0
"邪教徒沒分析能力,否則也不會入邪教 !",-,0,0
"其它的不說,主要覺得他這人心腸不好,他一直堅持說礦工工寮是違建 !  因為品格是非常非常重要.",0,-,0
有查到啊！300萬開珍奶啊😂,0,0,0
好的 我投柯,1,0,0
你放心，我們決對把柯P供上去當正的，謝謝你的支持！,1,0,0
"吳副深具貴族氣息令人神往!!!! 誓死支持吳副總統監督柯P總統!!! 臺灣人民不要整天以為自己是老闆, 吳副才是真的大老闆!!😘😘😘😘😘😘😘😘😘😘",1,0,0
"吳副深具貴族氣息令人神往!!!! 誓死支持吳副總統監督柯P總統!!! 臺灣人民不要整天以為自己是老闆, 吳副才是真的大老闆!!:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:",1,0,0
當然不是啊!!! 但是外省人要他承認自己是外省人卻格外憋屈~~~不信哥去問問~~~:body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms::body-blue-raised-arms:,0,0,0
"經過疫情，活下來了
這票絕對不給民進黨
缺口罩，缺疫苗，缺快篩
花了納稅人的錢，卻連第一線的醫護人員都照顧不好
更不要說一般民眾了
活下來是我的運氣，是上天要我留下來看民進黨被臺灣人民送下去",0,-,0
賴請德老家房子説窮人在住，柯候打面,0,0,0
"軍人錢少誰想去
二兵35000實拿才32000
我還不如去當作業員鎖螺絲就好",0,0,0
加權 美麗島也有,0,0,0
他尷尬ㄌ,0,0,0
憨川法師。。。善哉善哉,0,0,0
義川 冠廷 正皓 吳崢。  。。一羣最最最優秀的,0,0,-
沒什麼住臺灣,0,0,0
下架民進黨,0,-1,0
"他的這個錯是叫做常識耶！

簽約前跟幕僚討論一下
就連一般在公司行號上班的人
都知道
更何況是做了八年臺北市長
和做了許多年臺大醫院院長的人",0,-,0
好大的口氣，去年珊珊也是很自信說她會贏，結果最後一名,0,0,0
不支持柯就不理性嗎，為何白營提供的民調對象居然還有郭董根本不符合只能侯柯或柯侯對賴蕭，然後你們認為那三份剃除合理，為何純市話不能採納，因為不利柯嗎，老人不能投票嗎，還有民眾黨提的那家內參民調，那個機構已經超過四年沒做民調為何突然出現，只能說藍的代表太相信白是真心想合作，還有馬前總統他相信人心是善良的，原諒柯之前對他所有惡質污衊的言行，為了國家好力促藍白合，結果還讓國民黨被柯冠上一個莫須有讓6%的罵名，支持各選各的，,1,-,-
大家心中都有定見，也無須多說，想投誰就投誰，藍白合一開始個人就不贊成，選民本就有想投誰的權利，憑什麼非要整合為一組，現在更不需要，因為挺柯不投侯，挺侯不投柯，合也不會贏,1,0,-1
性潮流,0,0,0
國家重要還是 董事長 比較重要 如果你辭掉中廣的董事長 侯友宜也會跟著你辭去 新北市 市長 本來就是乾乾淨淨這樣最好 我們 國民黨員 才會相信你不會用媒體打壓其他人,0,0,-
我家把柯文哲的連結給長輩看大家來看柯p說什麼做什麼執行什麼 像座談會一樣和樂融融 就事論事 公開透明 很不錯的感覺 謝謝 柯p。,-,0,0
原來工寮是這樣子,0,-,0
呵呵！終於來個合體死亡之握了！哈哈哈,0,0,0
🤱✊✊✊✊🙏,0,0,0
賴清德蕭美琴兩位總統加油臺灣加油下架國民黨,0,1,-
無聊,0,0,0
新光集團因囤地被金管會罰款多次，柯文哲的民眾黨不是高喊居住正義嗎？而且新光集團在中國有事業，在臺灣是服貿產業，為何富三代新光公主能到民眾黨當不分區立委呢？現在又提名為副總統，柯文哲的民眾黨就是不哲不扣的財團政黨，因此才會提重啟服貿，這真的是太諷刺了！,-1,0,0
"柯文哲自己著作《白色的力量》一書中曾提到，
第一流的是唸醫學，二流唸理工，
三流念商學、四流念法律，五流是唸文學，
而唸藝術的人是不入流的。",-1,0,0
臺灣自己的企業該支持還是要支持！無關政治政黨！希望臺灣能越來越好！賴清德也好有風度，不因為郭臺銘是政敵就不支持鴻海！完全展現領袖風範。,0,1,0
我投過藍綠，看過不同電臺的立場與聲音，最後還是愛看臺視中立的報導,0,-,-
棄藍綠棄郭，保柯，2024政黨輪替,1,-1,-1
➕1，不管韓作何決定，都支持。,0,0,-
支持每日一問！,0,0,0
阿館、老師，加油！！！,0,0,0
"醜國現在連椅澀裂都管不了了…還想著要拖中國下水…
我覺得，中國現在就保持當初聯合國訂出來的兩國方案，以兩國方案為目標，因為這個方案是聯合國訂出來的，中國是有合法依據的，不是中國自己的說法，就算不利於醜國和椅澀裂，他們也不能說中國什麼。
就讓紫蛋再飛一會兒~等到兩邊都打不動了…或是國際輿論一面倒在抨擊醜國和椅澀裂，當醜國已經焦頭爛額的時候、無能為力的時候、被罵翻的時候，中國再出來當和事佬~這樣才有機會徹底解決問題。",0,0,0
呃…牠有智商?,0,0,0
你看到電視臺上好幾個臭嘴嗎？,0,0,0
民眾黨怡萱真的很強，力戰羣雄有大將之風,1,0,0
"這是分享的
我臺北市大安區人，我剛好認識第一批成立“大安青年柯友會“的155人，他們是第一次柯選市長時的支持者.....現在全部變反賊了，155人全反，現在的大安柯友會裡面，完全沒有當初155人了，1個都沒有留。
因為柯當市長後，曾經好幾次到大安的柯友會辦公室找他們聊天，每次講法都一樣：
你們都是20~30歲的青年，我比較相信你們年輕人對臺灣想法，你們提意見出來，我相信你們年輕人的意見比較實在！

結果，4年內來了大概7、8次，幾百個20~30歲的年輕人又是討論又是開會，弄了好幾個政見跟方案出來，提上去後......結果就是柯文哲最後還是聽那些整天圍在他身邊的媽寶粉條的幹話.....
最後當初155人結論：
這根本不是真心要為臺灣做事的人....整天就在搞個人崇拜，新型宗教嘛.…..比他口口聲聲講出來的方案我們提了幾十、百個，結果他就選那些整天喊“你最棒“的羣體提出來只帶有攻擊、批評、煽動的方案.....
年輕人都是一開始新鮮加入，久了就發現內部的瘋狂白粉完全跟他們不能討論、不能提意見、不可理喻、只要批評哪怕一個字說這方案不好，你就等著被狂轟濫炸到你明天一定不會再來的程度.....
當初在一場內部研討會，青年會的幾個人只是提議他要改變的幾個點（剛好就是他現在這些高傲、無禮....等等態度，因為大家都看的出來，柯從第一次選前的親民感，到上任後越來越疏遠百姓，路人靠近從當初選前笑著拍照到後面都是“你誰啊？臺北市民？你什麼身份靠近我這尊貴之軀~”的死樣子。）
就被現場全體圍攻，全都是潑婦罵街般的，柯居然就在臺上微笑著、享受著這些瘋子維護他的瘋狂謾罵..….大概1、2分鐘後才主動說：大家冷靜點，他覺得他說的很對~
全場就都是一臉：哇～臺灣人快看看這個人多溫柔

阿你柯覺得人家說的對，結果那些人被狂轟濫炸，你站在臺上微笑看著1、2分鐘才說人家說的對！！
然後人家說的對.....你改了沒？
根本就造神活動！！故意弄成那樣讓狂粉覺得這個人好棒、還體諒對他批評的人！！",-1,0,0
"柯家煉金術又曝光""1200萬變12億""！柯美蘭購農地看準新竹R1道路徵收？張益贍：難怪全家齊挺高虹安",-1,0,0
等你,0,0,0
這金溥聰一臉小人樣,0,0,0
感謝tvb平衡報導⋯,0,0,0
有事說事，拿這事在議會當質詢，浪費納稅人的付出,0,0,0
洗腦的真徹底,0,0,0
推,0,0,0
我就是投了33年綠投柯，沒柯確實是投民進黨，這論述是對的，因為不信任國民黨😂😂😂,1,-1,-
非柯不投,1,0,0
郭璽說話很幽默又犀利😂,0,0,0
然後就真的出事了，真的選民的眼睛是雪亮的，可惜DPP不要臉硬讓他上,0,-,0
洪秀柱 林鄭月娥就是這麼出現的,0,0,0
賴著不拆？,0,-1,0
民進黨雙林就是如此。,0,-1,0
我過去認同宋的務實，所以這次我投柯。,1,0,0
公關公司加油，洗地邏輯愈來愈弱了,0,0,0
感謝國昌老師在亂世中堅持真理，義無反顧👍,1,0,0
請民調納入街頭民調，才有公信力！,0,0,0
白賊黨出現是臺政治的災難😂😂😂,-,0,0
柯是魔那會怕大體😂😂😂,0,0,0
做人不能太柯p，仇恨值太高了,0,0,0
🎉🎉🎉🎉🎉,0,0,0
😂😂😂😂😂😂,0,0,0
😂😂😂😂😂😂,0,0,0
😂😂😂😂😂,0,0,0
雞禁檔髒死了，比我雞雞還髒😂😂😂,0,0,0
怎麼聽來聽去 百餘年不變的藉口 終是犬窩安全為由 沒新的臺詞,0,0,0
我挑我看到的說好了....完全沒有，誰有看到嗎？@@😂😂😂🐸🐸🐸😛😛😛,0,0,0
為什麼,0,0,0
大家要影響中間的選民,0,0,0
不處理，因為是龍脈,0,0,0
奉勸柯p千萬不要讓出12號凱道路權以及13日競權，這些都是支持拼全力夜守去爭出來，上去的讓%已失去部份的支者了，這次又讓 民進黨13日的競權，又再次讓支持柯友傷心，覺得柯P沒有尊重他們是如何拼命全力去爭取得到這路權及競權，我想柯友的票恐怕又要流失，希望柯P能慎思，不要把大家的苦心努力， 付之一炬，柯P加油，民眾黨加油,1,-,-
你知道蝙蝠俠的超能力是什麼嗎~是錢~沒錢也沒人數在政治裡面是能做出什麼事啊~只因為一次找金主一次背叛就不投柯~反而要去投貪汙爛了8年的民進黨跟國民黨~根本小巫見大巫~我也是很佩服投藍綠這種人的腦袋邏輯,1,-1,-1
"帥翻了
只能說 賴清德真眼說瞎話
阿伯 加油
2024 沒有理由不投柯文哲
直球對決",1,-,0
未來父母要知道怎麼教小孩.,0,0,0
這羣是什麼東西，在那裏鬼叫、鬼笑,0,0,0
買的人又不一定掛在自己名下😂,0,0,0
人家賴清德可是窮苦的曠工之子，怎麼可能會沒交稅呢,0,-,0
票投民眾黨，柯文哲，臺灣不空轉,1,0,0
兩科棋子混在一起算誰的都亂成一團,0,0,0
唯一支持侯總統,0,0,1
輝文很會輝，說的什麼事，那麼生氣。副總是高攀了,0,0,0
"我是覺得很奇怪~~主管機關的新北市政府都說明這是在都市計畫訂定前既存的建築，不存在任何違建問題.....

為何藍營朋友們都不相信新北市政府的公文說明，然後只聽信一些不想負任何言論免責權的名嘴們在那亂講....

真的有問題新北市政府早就可以像拿到大砲一樣猛炸賴副了，為何遲遲直到現在仍然還是隻用公文行書說明既存建築的事實，難道藍營民眾只想著遮著眼睛/摀著耳朵，用不必負責任的假訊息來催眠自己同溫層說賴副老家就是違建......",0,-,0
"可惜現在執政的 你不激烈點根本 裝作聽不到
理性對他們。他們只會無視🙄️",-,0,0
所以你是說柯文哲要放棄選民去當副手嗎？民調比較高，還要去當副手嗎？,-,0,0
放心一定選到底！只是不想要比國民黨先說!也可能再給侯友宜最後當副手的機會！不先說是不想傷害和氣，讓國民黨留話柄！,0,0,-
"笑死 有夠腫
最討厭就是黃色車
要快時慢
該慢時 亂衝",0,0,0
柯文哲說得好，讚！,-,0,0
一起投柯,1,0,0
"毒樹會長出毒蘋果啊～

蘋果別買。",0,0,0
繼續朝罷免侯友宜努力,0,0,-1
我承認中國大陸在憲法上沒有保障人民的權利，而臺灣的民主自由有其優勢。但從客觀的角度來看，臺灣的主權地位並不明確，這是一個複雜的問題，涉及歷史、法律和政治等多方面的因素。無論臺灣由哪個政黨執政，都不能改變臺灣作爲中國領土一部分的事實。,0,0,0
ㄨㄨㄨ,0,0,0
思路清晰，真誠又美麗。加油。,0,0,0
"無限研議，就是擋啦～
只是沒明說而已，民退黨就是爛你們能怎樣，還是有傻B會投啊😂",0,0,0
就問其他KMT的支持者都同意這三師兄弟（猴大師兄、朱二師兄、金小沙）這樣瞎搞，不是還有張校長、黃復興的英雄好漢都不見了嗎？站出來說話啊！如果這樣政黨票大眾也不會再投KMT了。,0,0,1
"一直跳針丶打高空，不敢到大學和學生直球對決叫「風度」？
沒準備不敢講話叫「穩重」。
回新北市，為新北市民負責！",0,0,0
侯背棄新北市民，就是沒有誠信的代言人,0,0,-
現在的賴是眼睛白內障了,0,0,0
真的蠢到不行,0,0,0
耳包真重,0,0,0
😀😀😀臺灣的美德最賜配，最好配❤️❤️❤️,0,-,0
聲音太沙啞了，不要再上節目了,0,0,0
辯論 ？自不量力的政二代😂,0,0,0
哭德族的小弟和馬仔，也會😢,0,0,-
我要請問.侯有宜.你現在還新北市長.你知道.賴清德.違建.為什麼不敢拆他的房子老百姓可以拆賴清德.的不敢拆.阿你.有什麼資當國家的總統我甲你吐嘴爛啦怎樣啤,0,-1,0
你的所謂道德去跟拜登，川普講看看🙄🙄,0,0,0
幽默？？館長每次搞笑都超級難笑的好嗎！只有奇怪的館粉才覺得好笑,0,0,0
有藍的電視臺，有綠的電視臺，何時才能有白的電視臺？,0,-,-
宋主席👍👍👍侯康配加油  高票當選,0,0,1
去找郭董要錢啦,0,0,0
唯一支持 柯文哲❤,1,0,0
姚惠珍真棒，曾揭信望愛基金會狀況？！,0,0,0
趙少康(趙子龍) 原來把從國民黨手上的臺北市拱手送給民進黨陳水扁的 大恩人,0,-,-1
蕭大使不笑的時候充滿殺氣，未來應該可以有效嚇阻對岸的文攻武嚇……,0,0,0
只耍嘴皮，沒功能的搞笑者,0,0,0
"61:38,,,,,,,,,,31:30:38%",0,0,0
"你說木碳民調嗎？😂
柯布林王永遠在那裡都是第一，你不覺得很詭異嗎？",-1,0,0
她可以走後門啊😂狗民黨在大學的勢力還是有的，撈個講師不是難事吧？,0,0,0
抹黑對手帶完風向就要受害人放下往前走?民眾黨徒果然忠心可愛😘這裡是你們民眾堂的同溫層.我非你同類不會來這取暖.對了中文閱讀要練練再來辯.白網軍應不包含你別對號入座🤣🤣🤣.祝福你 堂主愛你,-1,0,0
柯想義無反顧要駕馭財團一次給全民看.可惜壯志未酬身先死....,0,0,0
+1,0,0,0
急了,0,0,0
"中間韭菜一般都長得比較肥大
很好割的",0,0,0
加油🎉,0,0,0
假如藍白分賴當選！明年學高雄罷韓--罷免候友宜,1,0,0
柯學家又不是第一天這樣子，他一直都是這樣玩法，只能說國民黨真的很好騙，但柯粉更好騙.,-1,0,-1
這是祕密不可以說出來...,0,0,0
飛彈都飛過上空了民進黨一聲都不敢吭以前還有臺海中線 現在連臺海中線都沒了根本沒有反應時間 守護個毛線😂,0,-,0
國民黨已經失去年輕選民 得票逐年下滑至四成不到 民進黨則是都有四五成得票 這次民調卻30%起不來 所以這次就算要操作棄保也不是國民黨說的算 淺綠中間不可能去投國民黨 就算要棄也是投賴,0,-,-1
哪個公文將他是違建，內政部早說過這是既存房舍，如果用日治時代的說法就算是既有房舍，存在都市計畫法之前，日治時代的都市計畫法，多從道路規劃沒有針對房舍建築法規特別規範，到了中華民國才開始著手規劃，所以他在自己的房舍做修繕增建並不違法，直到臺灣違建法成立後，才有真正因為違建被拆的問題，請問黃國昌不只違建還佔用國有地，跟馬文君廖先翔，顏寬恆一樣，你怎麼不去討伐他們、法規之後還知法犯法的是柯文哲，黃國昌，馬文君廖先翔顏寬恆，一堆國眾黨，你們有什麼臉講賴副，全是違法被拆剛好而已，拆了就可以討伐別人嗎？有夠不要臉，小偷偷了國有地，歸還後你們把他們當正義使者，有病嗎有夠無恥，小偷指責沒犯錯的人，有夠噁心，還有賴副第一他沒有佔用國有地，第二他沒在違建法規後違建，第三如果有違建全萬裏全臺灣礦坑都該拆，請問國眾兩黨那些違建佔用國有地者，他們鄰居有人像他們這樣利用權值去違法違建嗎？只有他們違法而已喔有夠可恥，想想吧你們這些無知腦粉，違法就拿出哪一個法條需要拆，賴副說過他不需要特權，也不希望被特別對待，有辦法拿出法規全拆了！不用有特例，笑新北拿不出只好隨意講既存違建，怎樣我家就有既存違建，你拿法條來拆啊！噁心,-,-1,-
你哪位?,0,0,0
你可以去投萊豬黨阿 沒人阻止你,0,0,0
公司同事有6成的人，生活周邊朋友有5成的人支持柯P，納悶民調為何那麼低?,1,0,0
副總統的位置是協助總統外交，內政當然沒有他，所以很少看到他的表現~,0,0,0
又要再哭一次了,0,0,0
侯友宜當選要成立特偵組打貪腐👍,0,0,-1
"國民黨真的誤會韓粉的票是國民黨的票耶
而且今天是韓國瑜出來選 才不會沒骨氣要求小黨讓%這種不要臉的要求",0,0,-1
謝謝小編❤,0,0,0
2,0,0,0
"你邏輯在哪裏？其他國籍的候選人要不要放棄？
你以為一堆立法委員跟議員就沒有雙重國籍嗎？
腦子簡單不要在那邊喜憨，這世界沒有你想得這麼簡單",0,0,0
分手大腸麵,0,0,0
在學生時代，母親帶我猛拜文昌君，文星，還是屢考不中。出社會拜五路財神，收入還是普通。外表拜關公，內心是司馬懿吧!小心被砍頭。恩恩小朋友請關公做主吧!,0,0,0
會不會是孫女要求阿嬤這樣做？並交代 記得挑大車 越大越好,0,0,0
一月馬上恢復違憲公務員年金，扣已退休政務官18%，相信會大增票源,0,0,0
校史人了....胡說八道的!108課綱根本不是像你們講的!爬帶!,0,0,0
可惜了！吳欣盈是民眾黨唯一一個正常人耶！,1,0,0
柯郭合，複製無數高虹安！,-1,0,0
愛說慌的柯，口是心非，口說的話都要打折-打折_在打折吖,-,0,0
我下輩子也想要轉世當麥克風😂,0,0,0
